instance_uid,sample_id,video_id,gloss,class_id,split,pose_path,selected_path,normalized_path,graph_tensor_path,source_layout,keypoint_set,selected_indices,num_frames_original,num_frames_output,num_source_keypoints,num_selected_keypoints,num_channels,num_persons,tensor_shape,confidence_scale,xy_normalization,status,error_message,notes
wlasl:01386,1386,1386,africa,76,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/1386.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/1386.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/1386.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/1386.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",40,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,end_frame_clipped_to_video_end
wlasl:14673,14673,14673,dark,59,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/14673.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/14673.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/14673.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/14673.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",44,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,end_frame_clipped_to_video_end
wlasl:14685,14685,14685,dark,59,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/14685.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/14685.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/14685.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/14685.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",84,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,
wlasl:14883,14883,14883,deaf,10,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/14883.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/14883.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/14883.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/14883.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",22,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,
wlasl:14888,14888,14888,deaf,10,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/14888.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/14888.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/14888.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/14888.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",57,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,
wlasl:17020,17020,17020,doctor,60,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/17020.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/17020.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/17020.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/17020.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",47,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,
wlasl:17097,17097,17097,dog,36,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/17097.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/17097.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/17097.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/17097.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",74,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,
wlasl:17713,17713,17713,drink,1,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/17713.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/17713.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/17713.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/17713.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",78,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,
wlasl:01986,1986,1986,all,18,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/1986.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/1986.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/1986.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/1986.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",82,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,end_frame_clipped_to_video_end
wlasl:21890,21890,21890,fine,11,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/21890.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/21890.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/21890.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/21890.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",64,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,
wlasl:21944,21944,21944,finish,21,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/21944.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/21944.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/21944.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/21944.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",28,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,
wlasl:22117,22117,22117,fish,38,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/22117.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/22117.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/22117.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/22117.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",67,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,
wlasl:22954,22954,22954,forget,63,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/22954.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/22954.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/22954.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/22954.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",42,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,end_frame_clipped_to_video_end
wlasl:23767,23767,23767,full,85,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/23767.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/23767.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/23767.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/23767.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",80,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,
wlasl:24636,24636,24636,give,64,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/24636.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/24636.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/24636.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/24636.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",79,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,
wlasl:24649,24649,24649,give,64,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/24649.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/24649.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/24649.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/24649.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",61,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,
wlasl:24960,24960,24960,go,5,test,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/pose/rtmw_l/wholebody_133/nslt100/test/24960.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/selected_27/nslt100/test/24960.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/normalized/selected_27/nslt100/test/24960.npz,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/skeleton/rtmw_l/graph_tensors/selected_27/nslt100/test/24960.npz,wholebody_133,selected_27,"[0, 5, 6, 7, 8, 9, 10, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132]",39,150,133,27,3,1,"[3, 150, 27, 1]",8.509001731872559,"clip_to_[0,288]x[0,384]_then_scale_to_[-1,1]",ok,,
